day,time_period,bandwidth,resources,smart_lighting,security,visitor_guiding,maintenance,metaverse
wednesday,morning,500,40000,15.07267441860465,13.319474835886215,61.02879581151832,22.76923076923077,14.703435804701627
wednesday,morning,500,45000,14.638728323699421,15.112526539278132,67.71653543307086,24.27777777777778,15.20503597122302
wednesday,morning,500,50000,14.215909090909092,18.09205020920502,83.0761154855643,21.91545189504373,15.076106194690265
wednesday,afternoon,20,5000,32.14325842696629,151.96686159844054,13115.675675675675,412.3757225433526,32.70289855072464
wednesday,afternoon,20,10000,34.693820224719104,36.19469026548673,236.9946380697051,100.04950495049505,33.851851851851855
wednesday,afternoon,20,15000,35.64971751412429,34.96373056994819,112.39895013123359,49.59277108433735,36.6578947368421
wednesday,afternoon,20,20000,41.73546511627907,33.08994708994709,86.79683377308707,50.37192118226601,38.733695652173914
wednesday,afternoon,20,25000,32.23988439306358,37.32619439868204,105.33676092544987,42.08910891089109,33.69162210338681
wednesday,afternoon,20,30000,31.442196531791907,34.97349823321555,83.02153110047847,41.25961538461539,33.20209059233449
wednesday,afternoon,20,35000,29.164739884393065,31.254937163375224,79.58355437665783,37.10123456790124,30.67509025270758
wednesday,afternoon,20,40000,32.18571428571428,33.00521739130435,92.8671679197995,44.32754342431762,34.71704745166959
wednesday,afternoon,20,45000,32.89080459770115,34.0916955017301,83.01315789473684,45.050377833753146,33.746428571428574
wednesday,afternoon,20,50000,40.31791907514451,37.34843205574913,82.98148148148148,48.81508515815085,41.31588447653429
wednesday,afternoon,40,5000,25.259887005649716,98.41482965931864,12558.253012048193,611.7091988130563,23.453287197231834
wednesday,afternoon,40,10000,22.757142857142856,25.86813186813187,234.4926686217009,87.04726368159204,21.992687385740403
wednesday,afternoon,40,15000,23.403954802259886,27.934819897084047,88.64319248826291,40.13221153846154,22.494057724957557
wednesday,afternoon,40,20000,40.644067796610166,22.130742049469966,71.72890025575448,30.718377088305488,33.58771929824562
wednesday,afternoon,40,25000,20.40988372093023,22.46782608695652,77.53717026378897,31.135802469135804,21.115183246073297
wednesday,afternoon,40,30000,25.17543859649123,22.27689594356261,93.9319526627219,32.967254408060455,28.42125237191651
wednesday,afternoon,40,35000,22.198830409356724,21.23508137432188,71.2903981264637,36.27543424317618,23.708333333333332
wednesday,afternoon,40,40000,25.1453488372093,21.091710758377424,69.01699029126213,30.982323232323232,25.558875219683657
wednesday,afternoon,40,45000,22.383040935672515,24.21014492753623,76.72479564032697,31.897959183673468,22.987202925045704
wednesday,afternoon,40,50000,21.623563218390803,22.074074074074073,73.26470588235294,34.47381546134663,21.888086642599276
wednesday,afternoon,60,5000,19.06497175141243,96.09479553903346,14659.442748091604,704.5190615835777,19.332142857142856
wednesday,afternoon,60,10000,25.091954022988507,30.442882249560633,639.9090909090909,97.26439790575917,23.873440285204993
wednesday,afternoon,60,15000,26.887931034482758,25.520069808027923,86.68563685636856,34.541561712846345,24.217785843920144
wednesday,afternoon,60,20000,18.548571428571428,18.447863247863246,67.51275510204081,24.853658536585368,18.658407079646018
wednesday,afternoon,60,25000,23.642857142857142,20.835106382978722,67.54324324324324,25.683823529411764,22.10251798561151
wednesday,afternoon,60,30000,18.22905027932961,16.496587030716725,67.91988950276243,34.87960687960688,21.3
wednesday,afternoon,60,35000,20.447674418604652,22.29655172413793,77.1,27.100250626566417,20.088495575221238
wednesday,afternoon,60,40000,25.858381502890172,18.008802816901408,76.47300771208226,33.78132678132678,23.608156028368793
wednesday,afternoon,60,45000,19.0,23.979166666666668,72.17808219178082,33.4485294117647,19.991055456171736
wednesday,afternoon,60,50000,18.24127906976744,20.554054054054053,75.72606382978724,29.034398034398034,19.764065335753177
wednesday,afternoon,80,5000,16.818181818181817,183.45351043643265,12329.110294117647,334.41055718475076,17.346975088967973
wednesday,afternoon,80,10000,17.042613636363637,29.559322033898304,285.0528967254408,83.72,17.58608695652174
wednesday,afternoon,80,15000,17.598314606741575,19.980701754385965,102.29700272479565,30.997596153846153,18.344086021505376
wednesday,afternoon,80,20000,18.725714285714286,18.820689655172412,83.45569620253164,28.690243902439025,21.8513986013986
wednesday,afternoon,80,25000,18.183908045977013,19.68166089965398,71.59183673469387,26.77227722772277,19.244247787610618
wednesday,afternoon,80,30000,17.3546511627907,22.02037351443124,73.89442815249267,29.378048780487806,19.756554307116104
wednesday,afternoon,80,35000,19.13583815028902,20.097103918228278,88.86033519553072,23.66751918158568,19.876838235294116
wednesday,afternoon,80,40000,20.152298850574713,22.150943396226417,70.26315789473684,22.56857855361596,20.075229357798165
wednesday,afternoon,80,45000,31.351744186046513,19.594059405940595,69.85066666666667,35.40050377833753,26.309653916211293
wednesday,afternoon,80,50000,15.25,17.30141843971631,66.73184357541899,26.96829268292683,17.04909090909091
wednesday,afternoon,100,5000,15.40625,51.91143911439114,12310.929487179486,388.11764705882354,15.475587703435805
wednesday,afternoon,100,10000,16.80225988700565,22.126929674099486,384.1150895140665,174.9128205128205,17.481611208406306
wednesday,afternoon,100,15000,17.10857142857143,17.480206540447504,80.75880758807588,44.46650717703349,17.707052441229656
wednesday,afternoon,100,20000,17.83139534883721,18.776014109347443,74.46272493573265,21.24009900990099,16.53956834532374
wednesday,afternoon,100,25000,17.497093023255815,18.674825174825173,75.12144702842377,29.29528535980149,18.555755395683452
wednesday,afternoon,100,30000,14.372093023255815,21.714782608695653,81.40837696335079,24.100502512562816,16.833333333333332
wednesday,afternoon,100,35000,16.897142857142857,15.527824620573355,69.76943005181347,28.44665012406948,16.45632798573975
wednesday,afternoon,100,40000,19.18103448275862,20.071672354948806,73.41269841269842,29.619617224880383,17.759729272419627
wednesday,afternoon,100,45000,15.8567335243553,18.95304347826087,72.54545454545455,23.437037037037037,16.229601518026566
wednesday,afternoon,100,50000,16.00862068965517,16.53886010362694,63.9686684073107,25.568527918781726,16.307001795332138
wednesday,afternoon,150,5000,16.974285714285713,235.07604562737643,13644.251748251749,543.4042553191489,17.10796460176991
wednesday,afternoon,150,10000,16.54022988505747,24.76086956521739,187.03439153439155,66.25065963060686,16.86046511627907
wednesday,afternoon,150,15000,17.36857142857143,19.732323232323232,99.96476964769647,29.533007334963326,17.116152450090745
wednesday,afternoon,150,20000,13.699421965317919,20.022336769759452,81.4535519125683,20.916461916461916,14.418647166361975
wednesday,afternoon,150,25000,16.654285714285713,15.43661971830986,63.23160762942779,23.1007371007371,16.98918918918919
wednesday,afternoon,150,30000,17.555232558139537,18.695957820738137,70.03989361702128,20.671794871794873,17.528028933092223
wednesday,afternoon,150,35000,14.601156069364162,18.63716814159292,75.5623188405797,21.196517412935325,15.925788497217068
wednesday,afternoon,150,40000,16.046242774566473,16.461805555555557,67.18024691358025,23.137254901960784,16.45840707964602
wednesday,afternoon,150,45000,19.32758620689655,18.14031971580817,79.923273657289,23.15180722891566,20.302120141342755
wednesday,afternoon,150,50000,16.82471264367816,16.74955595026643,71.07575757575758,23.292803970223325,16.481203007518797
wednesday,afternoon,200,5000,13.38135593220339,206.4543650793651,11420.4,357.63505747126436,13.74742268041237
wednesday,afternoon,200,10000,24.360795454545453,20.814946619217082,307.31632653061223,83.90680100755668,22.298769771529
wednesday,afternoon,200,15000,14.005714285714285,22.65916955017301,95.58048780487805,33.53117206982544,13.885615251299827
wednesday,afternoon,200,20000,14.942196531791907,17.811544991511035,67.6120218579235,23.719602977667495,16.02925045703839
wednesday,afternoon,200,25000,15.508426966292134,17.535211267605632,68.24523160762942,22.139024390243904,14.62210338680927
wednesday,afternoon,200,30000,19.054597701149426,15.50259965337955,73.88617886178862,23.712158808933,18.486388384754992
wednesday,afternoon,200,35000,17.221264367816094,15.178947368421053,70.53553299492386,28.012106537530265,16.575971731448764
wednesday,afternoon,200,40000,15.292613636363637,16.36983842010772,67.80314960629921,19.354368932038835,14.76950354609929
wednesday,afternoon,200,45000,16.296610169491526,15.427807486631016,73.75,23.35452322738386,18.212612612612613
wednesday,afternoon,200,50000,14.979768786127167,15.289156626506024,77.1699716713881,34.338235294117645,16.365808823529413
wednesday,afternoon,250,5000,16.348314606741575,108.49429657794677,12110.952054794521,486.716814159292,15.036269430051814
wednesday,afternoon,250,10000,15.646892655367232,17.825641025641026,229.6522988505747,111.94736842105263,15.340540540540541
wednesday,afternoon,250,15000,12.519662921348315,14.756476683937823,92.99248120300751,27.322738386308068,14.528695652173914
wednesday,afternoon,250,20000,20.11046511627907,14.162303664921465,78.09428571428572,25.915865384615383,22.109665427509295
wednesday,afternoon,250,25000,15.927745664739884,17.53968253968254,66.71820448877806,26.798488664987406,16.776014109347443
wednesday,afternoon,250,30000,15.256983240223464,14.376306620209059,63.90027700831025,21.143552311435524,15.083629893238435
wednesday,afternoon,250,35000,31.662790697674417,15.142086330935252,75.38659793814433,23.032019704433498,25.2375
wednesday,afternoon,250,40000,15.677966101694915,15.447457627118643,78.15841584158416,21.89855072463768,16.060658578856152
wednesday,afternoon,250,45000,15.522857142857143,12.952879581151832,72.13172043010752,23.32603406326034,15.31899641577061
wednesday,afternoon,250,50000,15.228323699421965,16.092057761732853,63.28409090909091,22.91770573566085,15.562925170068027
wednesday,afternoon,300,5000,17.77683615819209,159.33527131782947,12265.094594594595,534.4450867052024,19.085664335664337
wednesday,afternoon,300,10000,14.877906976744185,26.38353765323993,196.57731958762886,70.91687657430731,16.59642857142857
wednesday,afternoon,300,15000,21.297142857142855,15.569148936170214,104.67945205479452,40.529556650246306,19.076225045372052
wednesday,afternoon,300,20000,16.65909090909091,15.066666666666666,70.20157068062828,23.789346246973366,16.930604982206404
wednesday,afternoon,300,25000,25.292397660818715,14.206039076376554,65.53908355795149,23.2367758186398,23.923357664233578
wednesday,afternoon,300,30000,15.494252873563218,14.948398576512455,73.12777777777778,23.56650246305419,15.250915750915752
wednesday,afternoon,300,35000,17.22093023255814,19.320921985815602,70.25507246376812,24.039800995024876,17.286778398510243
wednesday,afternoon,300,40000,16.52,14.821109123434704,68.49579831932773,20.435294117647057,17.547272727272727
wednesday,afternoon,300,45000,15.698275862068966,15.09965034965035,71.73802816901409,22.485365853658536,16.316849816849818
wednesday,afternoon,300,50000,16.421511627906977,15.441426146010187,66.0051413881748,21.771289537712896,16.475935828877006
wednesday,afternoon,350,5000,17.790697674418606,141.58446601941748,14230.031007751939,318.2930513595166,17.225688073394494
wednesday,afternoon,350,10000,13.3061797752809,19.083928571428572,258.7298050139276,71.93994778067885,17.8348134991119
wednesday,afternoon,350,15000,15.352601156069364,19.552542372881355,80.23529411764706,25.146835443037975,15.512635379061372
wednesday,afternoon,350,20000,18.804597701149426,15.205309734513275,71.14730878186968,22.55609756097561,17.71139705882353
wednesday,afternoon,350,25000,14.46264367816092,16.84786324786325,60.900783289817234,25.30617283950617,14.419354838709678
wednesday,afternoon,350,30000,16.71590909090909,13.306049822064058,62.92530120481928,21.54060913705584,17.050086355785837
wednesday,afternoon,350,35000,14.339080459770114,18.01551724137931,73.70025188916877,20.889460154241647,15.03169014084507
wednesday,afternoon,350,40000,14.21875,16.58361774744027,62.54810495626822,21.167464114832537,14.711397058823529
wednesday,afternoon,350,45000,19.973988439306357,17.618307426597582,69.74734042553192,23.128712871287128,17.72563176895307
wednesday,afternoon,350,50000,24.90173410404624,19.0,64.17412935323384,20.325062034739453,21.33862433862434
wednesday,afternoon,400,5000,15.514204545454545,196.50196078431372,13302.5,416.71014492753625,15.60759493670886
wednesday,afternoon,400,10000,16.578796561604584,19.507194244604317,292.60349854227405,102.63316582914572,16.09506398537477
wednesday,afternoon,400,15000,17.298850574712645,18.175559380378658,77.13636363636364,28.31604938271605,15.712765957446809
wednesday,afternoon,400,20000,21.141242937853107,16.716337522441652,70.42493638676845,22.111940298507463,19.922671353251317
wednesday,afternoon,400,25000,14.620689655172415,14.43174061433447,68.53804347826087,23.0880195599022,14.754990925589837
wednesday,afternoon,400,30000,20.04093567251462,15.79020979020979,79.58953168044077,23.987654320987655,18.623616236162363
wednesday,afternoon,400,35000,13.674285714285714,19.101604278074866,88.87259615384616,23.975124378109452,16.396193771626297
wednesday,afternoon,400,40000,15.850574712643677,15.807899461400359,62.329787234042556,20.685643564356436,15.265232974910393
wednesday,afternoon,400,45000,16.47159090909091,19.081739130434784,63.752631578947366,22.799511002444987,16.377659574468087
wednesday,afternoon,400,50000,19.476744186046513,16.56195462478185,69.39386189258312,24.215346534653467,19.33931777378815
wednesday,afternoon,450,5000,17.282857142857143,383.0724907063197,11980.69536423841,349.6530612244898,17.51060070671378
wednesday,afternoon,450,10000,15.917613636363637,22.697231833910035,248.73086419753088,83.54961832061069,17.648881239242684
wednesday,afternoon,450,15000,13.700581395348838,19.36456558773424,70.26578947368421,31.997524752475247,17.27207207207207
wednesday,afternoon,450,20000,13.368421052631579,19.18661971830986,71.0482233502538,19.524296675191817,13.46524064171123
wednesday,afternoon,450,25000,12.293604651162791,18.478849407783418,67.47578347578347,21.890243902439025,13.16728624535316
wednesday,afternoon,450,30000,14.459302325581396,19.35221238938053,67.95275590551181,25.848866498740556,14.823104693140793
wednesday,afternoon,450,35000,16.370689655172413,14.139931740614335,71.85309278350516,27.173267326732674,16.342806394316163
wednesday,afternoon,450,40000,14.872222222222222,16.09259259259259,67.92894736842105,24.67560975609756,14.261862917398945
wednesday,afternoon,450,45000,14.593023255813954,13.312387791741472,62.562653562653566,32.122549019607845,15.781468531468532
wednesday,afternoon,450,50000,14.534682080924856,14.209764918625678,69.08982035928143,24.133165829145728,14.36654135338346
wednesday,afternoon,500,5000,25.764204545454547,65.90650406504065,14430.217741935483,708.9880597014925,21.437158469945356
wednesday,afternoon,500,10000,16.228571428571428,17.96695652173913,263.3037037037037,69.0668380462725,16.36759581881533
wednesday,afternoon,500,15000,16.942528735632184,17.825539568345324,77.56498673740053,27.83173076923077,16.630357142857143
wednesday,afternoon,500,20000,14.42816091954023,18.80862068965517,78.79024390243903,25.258536585365853,14.745200698080279
wednesday,afternoon,500,25000,13.55232558139535,14.913120567375886,63.43287671232877,23.742574257425744,12.719266055045871
wednesday,afternoon,500,30000,17.81791907514451,16.563025210084035,65.89779005524862,20.05679012345679,16.813868613138688
wednesday,afternoon,500,35000,30.343023255813954,20.76388888888889,74.19633507853403,20.00735294117647,26.386281588447652
wednesday,afternoon,500,40000,17.45810055865922,16.571428571428573,73.96551724137932,22.243373493975902,17.460481099656356
wednesday,afternoon,500,45000,18.437142857142856,15.824742268041238,70.08205128205128,24.934466019417474,17.725490196078432
wednesday,afternoon,500,50000,14.03735632183908,19.340350877192982,71.53545232273838,17.397959183673468,13.234676007005254
thursday,morning,20,5000,37.22191011235955,97.314,11978.58041958042,402.375,36.18989547038328
thursday,morning,20,10000,32.84659090909091,36.580357142857146,237.67966573816156,102.3604938271605,33.57581227436823
thursday,morning,20,15000,33.11206896551724,34.568627450980394,100.41576086956522,49.65432098765432,34.54249547920434
thursday,morning,20,20000,33.483333333333334,32.67478260869565,92.31234256926952,41.70398009950249,34.601724137931036
thursday,morning,20,25000,33.78491620111732,31.62542372881356,84.58771929824562,39.99520383693046,33.98357664233577
thursday,morning,20,30000,33.97398843930636,31.604938271604937,88.46517412935323,39.86821705426357,38.16814159292036
thursday,morning,20,35000,37.55813953488372,36.201039861351816,87.76081424936386,50.90298507462686,37.6415770609319
thursday,morning,20,40000,35.32022471910113,32.06631762652705,87.48598130841121,46.753026634382564,35.07432432432432
thursday,morning,20,45000,34.9593023255814,34.799307958477506,92.25068119891009,43.89108910891089,35.38503649635037
thursday,morning,20,50000,37.6867816091954,32.23993288590604,89.68508287292818,40.968973747016705,36.25457875457875
thursday,morning,40,5000,22.189944134078214,107.60818713450293,11931.358108108108,480.3641791044776,24.715753424657535
thursday,morning,40,10000,24.683139534883722,26.98211091234347,191.44148936170214,95.21052631578948,25.98375451263538
thursday,morning,40,15000,22.827683615819208,21.648370497427102,80.36997319034853,36.166666666666664,23.44661921708185
thursday,morning,40,20000,25.985632183908045,22.096885813148788,86.36416184971098,36.504975124378106,27.41449814126394
thursday,morning,40,25000,21.765714285714285,26.935018050541515,74.78880407124682,30.515,23.502645502645503
thursday,morning,40,30000,27.49142857142857,28.255281690140844,76.74764150943396,31.440594059405942,27.49230769230769
thursday,morning,40,35000,23.797752808988765,22.029159519725557,78.91124260355029,30.364734299516908,25.166666666666668
thursday,morning,40,40000,35.35344827586207,24.634751773049647,74.03117505995203,32.27407407407407,31.008665511265164
thursday,morning,40,45000,23.305232558139537,20.65,81.63144963144963,30.47826086956522,22.815140845070424
thursday,morning,40,50000,22.194285714285716,27.569204152249135,84.88023952095809,35.55555555555556,21.861940298507463
thursday,morning,60,5000,18.45906432748538,229.59029126213593,12128.587412587412,445.75366568914956,18.027124773960217
thursday,morning,60,10000,18.23546511627907,28.033868092691623,329.1636363636364,99.9140625,19.02504472271914
thursday,morning,60,15000,20.76685393258427,22.540447504302925,88.27948717948718,36.41133004926108,20.153846153846153
thursday,morning,60,20000,18.442528735632184,18.60511882998172,75.29072681704261,30.45843828715365,18.87787610619469
thursday,morning,60,25000,16.68421052631579,24.205357142857142,80.13477088948787,35.22,21.853747714808044
thursday,morning,60,30000,19.06534090909091,23.308474576271188,87.1823056300268,28.45945945945946,19.381981981981983
thursday,morning,60,35000,20.41907514450867,19.836805555555557,69.81360201511335,26.43031784841076,21.145390070921987
thursday,morning,60,40000,23.752808988764045,18.797927461139896,72.8015873015873,27.20646766169154,22.07787610619469
thursday,morning,60,45000,19.046511627906977,22.1,69.68733850129199,34.63170731707317,20.808243727598565
thursday,morning,60,50000,35.61337209302326,21.364285714285714,72.38904899135447,29.44776119402985,30.094972067039105
thursday,morning,80,5000,16.997191011235955,197.5050916496945,13443.114285714286,403.42028985507244,17.141868512110726
thursday,morning,80,10000,18.230113636363637,28.02241379310345,329.51908396946567,107.86868686868686,19.99650959860384
thursday,morning,80,15000,17.681286549707604,19.289703315881326,81.909604519774,30.182038834951456,20.632462686567163
thursday,morning,80,20000,17.21875,17.031141868512112,70.57591623036649,27.751243781094526,17.103019538188278
thursday,morning,80,25000,17.910404624277458,17.979166666666668,77.12676056338029,21.004878048780487,17.65619223659889
thursday,morning,80,30000,17.84502923976608,18.137521222410864,76.50731707317073,29.37837837837838,17.362190812720847
thursday,morning,80,35000,18.0561797752809,17.185185185185187,95.375,25.50728155339806,18.024347826086956
thursday,morning,80,40000,17.887283236994218,17.02951388888889,65.92631578947369,30.8075,18.652252252252254
thursday,morning,80,45000,17.322674418604652,17.95876288659794,75.74013921113689,23.54390243902439,18.28497409326425
thursday,morning,80,50000,19.298295454545453,20.230215827338128,71.46813725490196,22.839328537170264,18.63478260869565
thursday,morning,100,5000,14.920454545454545,199.62350597609563,11551.824324324325,385.5438596491228,15.55281690140845
thursday,morning,100,10000,20.347457627118644,25.034825870646767,281.84788029925187,73.87755102040816,19.59375
thursday,morning,100,15000,17.588571428571427,16.141560798548095,83.06611570247934,29.103365384615383,18.4
thursday,morning,100,20000,18.480113636363637,17.842905405405407,73.96657381615599,29.91504854368932,17.4981884057971
thursday,morning,100,25000,17.494285714285713,16.052013422818792,71.99475065616798,24.742092457420924,17.26334519572954
thursday,morning,100,30000,15.248554913294798,18.679646017699117,71.34818941504179,24.108527131782946,18.568807339449542
thursday,morning,100,35000,26.24127906976744,17.089527027027028,66.31880108991825,23.884711779448622,23.373626373626372
thursday,morning,100,40000,17.6046511627907,16.560931899641577,64.95767195767196,23.097087378640776,17.389492753623188
thursday,morning,100,45000,18.98,18.49493243243243,76.48195876288659,23.364764267990076,18.509769094138544
thursday,morning,100,50000,15.710982658959537,16.72841726618705,66.09722222222223,23.234096692111958,15.791970802919709
thursday,morning,150,5000,24.441666666666666,162.3943661971831,13246.038461538461,504.6676300578035,22.351254480286737
thursday,morning,150,10000,17.71551724137931,18.23498233215548,176.36182336182335,60.82275132275132,18.007326007326007
thursday,morning,150,15000,14.067251461988304,14.560661764705882,98.43733333333333,28.645833333333332,13.806569343065693
thursday,morning,150,20000,16.15028901734104,19.884745762711866,71.87105263157895,24.995121951219513,16.699640287769785
thursday,morning,150,25000,14.75,26.4020618556701,70.84715025906736,21.779448621553886,14.958855098389982
thursday,morning,150,30000,19.959537572254334,16.485663082437277,72.88805970149254,21.852216748768473,17.382716049382715
thursday,morning,150,35000,17.087570621468927,15.06423611111111,73.35839598997494,24.41966426858513,17.250434782608696
thursday,morning,150,40000,32.26878612716763,23.83859649122807,72.27619047619048,28.209756097560977,27.68760907504363
thursday,morning,150,45000,18.548571428571428,18.390596745027125,69.55371900826447,21.62962962962963,17.472826086956523
thursday,morning,150,50000,15.331428571428571,17.72712146422629,78.00595238095238,20.610552763819097,15.517560073937153
thursday,morning,200,5000,17.46629213483146,94.97318007662835,11069.242424242424,428.89915966386553,15.627118644067796
thursday,morning,200,10000,17.401162790697676,19.96594982078853,249.7686746987952,67.41538461538461,16.62129144851658
thursday,morning,200,15000,15.402857142857142,20.747404844290656,70.90981432360742,28.42168674698795,17.32737030411449
thursday,morning,200,20000,16.222543352601157,15.686170212765957,71.99739583333333,23.311557788944725,16.38351254480287
thursday,morning,200,25000,15.343023255813954,20.36889692585895,67.97208121827411,20.59259259259259,14.177304964539006
thursday,morning,200,30000,15.919540229885058,14.704028021015763,71.28212290502793,31.04901960784314,16.417582417582416
thursday,morning,200,35000,18.666666666666668,13.769366197183098,70.02278481012658,22.452153110047846,17.957597173144876
thursday,morning,200,40000,16.66857142857143,16.667814113597245,78.88636363636364,26.386699507389164,16.16757741347905
thursday,morning,200,45000,17.72093023255814,17.166071428571428,63.41450777202073,22.945273631840795,17.922382671480143
thursday,morning,200,50000,14.116959064327485,18.337391304347825,85.00761421319797,22.66750629722922,15.568100358422939
thursday,morning,250,5000,13.429378531073446,167.81620553359684,11397.896774193548,330.99120234604106,13.924528301886792
thursday,morning,250,10000,14.959770114942529,30.947546531302876,239.58988764044943,69.02631578947368,16.0018281535649
thursday,morning,250,15000,14.083815028901734,16.69217391304348,71.87948717948719,29.20673076923077,15.142095914742452
thursday,morning,250,20000,14.671511627906977,14.951134380453752,75.06216216216217,21.226044226044227,14.77959927140255
thursday,morning,250,25000,16.471264367816094,20.62900505902192,69.16935483870968,27.51207729468599,18.428057553956833
thursday,morning,250,30000,21.54237288135593,15.875,73.41873278236915,26.07035175879397,19.954954954954953
thursday,morning,250,35000,15.045977011494253,16.71578947368421,62.6958762886598,26.287128712871286,14.985739750445633
thursday,morning,250,40000,15.057142857142857,16.3986013986014,65.22314049586777,24.936739659367397,15.652802893309222
thursday,morning,250,45000,15.64080459770115,14.272890484739676,69.46560846560847,26.28676470588235,16.357271095152605
thursday,morning,250,50000,12.659090909090908,16.666666666666668,75.84263959390863,20.69833729216152,12.921052631578947
thursday,morning,300,5000,27.589080459770116,349.875,11427.886666666667,489.590625,22.991150442477878
thursday,morning,300,10000,15.10344827586207,19.29158878504673,192.20281690140845,82.81818181818181,15.710382513661202
thursday,morning,300,15000,23.382022471910112,14.017574692442881,89.21008403361344,27.72463768115942,23.084229390681003
thursday,morning,300,20000,14.649425287356323,18.644182124789207,87.12023460410558,25.22443890274314,20.34011090573013
thursday,morning,300,25000,15.11849710982659,14.748239436619718,73.44415584415584,22.84375,17.669642857142858
thursday,morning,300,30000,16.691860465116278,13.736283185840708,76.93854748603351,25.058536585365854,19.376383763837637
thursday,morning,300,35000,23.523121387283236,18.429565217391303,80.15721649484536,22.760204081632654,20.658318425760285
thursday,morning,300,40000,15.176470588235293,15.492035398230088,72.11609498680738,25.218045112781954,15.555555555555555
thursday,morning,300,45000,17.114942528735632,15.156928213689483,81.00828729281768,25.04656862745098,17.20985401459854
thursday,morning,300,50000,15.448863636363637,19.194827586206898,74.1584699453552,20.467866323907455,16.306306306306308
thursday,morning,350,5000,17.07758620689655,48.2007722007722,11202.87074829932,323.4102564102564,18.102473498233216
thursday,morning,350,10000,19.14245810055866,22.671742808798648,287.3643835616438,113.71907216494846,18.452464788732396
thursday,morning,350,15000,16.647398843930635,18.131059245960504,82.39644970414201,37.371212121212125,17.824626865671643
thursday,morning,350,20000,15.307471264367816,15.595959595959595,80.62864721485411,25.945945945945947,14.597826086956522
thursday,morning,350,25000,18.67816091954023,16.644599303135887,71.2797783933518,22.925742574257427,17.945155393053017
thursday,morning,350,30000,18.448275862068964,14.398972602739725,71.67464114832536,21.34,16.468858131487888
thursday,morning,350,35000,16.42,14.513513513513514,66.91666666666667,22.182481751824817,16.30727272727273
thursday,morning,350,40000,17.297752808988765,15.520338983050847,65.49736842105263,23.496385542168674,17.097345132743364
thursday,morning,350,45000,13.057142857142857,15.154723127035831,66.94505494505495,22.261194029850746,13.924324324324324
thursday,morning,350,50000,17.03409090909091,15.820422535211268,65.41025641025641,23.38313253012048,17.736363636363638
thursday,morning,400,5000,25.0,108.26951672862454,12015.52100840336,721.9450867052024,21.26873857404022
thursday,morning,400,10000,17.02840909090909,26.867957746478872,410.67810026385223,108.57215189873418,18.405643738977073
thursday,morning,400,15000,17.95762711864407,15.182142857142857,69.9616368286445,28.685929648241206,16.19859402460457
thursday,morning,400,20000,15.729411764705882,24.737649063032368,74.8375350140056,21.681159420289855,16.104283054003723
thursday,morning,400,25000,14.113372093023257,15.274744027303754,65.21621621621621,20.88433734939759,14.633699633699633
thursday,morning,400,30000,13.30813953488372,17.687170474516694,83.14722222222223,33.98280098280098,13.567219152854513
thursday,morning,400,35000,15.540462427745664,18.112280701754386,70.5,20.02433090024331,15.360957642725598
thursday,morning,400,40000,13.393063583815028,17.04074702886248,80.67281105990783,24.191747572815533,13.401709401709402
thursday,morning,400,45000,15.228323699421965,18.30851063829787,71.796992481203,24.126794258373206,15.683745583038869
thursday,morning,400,50000,13.790229885057471,16.681081081081082,83.02673796791444,26.34567901234568,17.527927927927927
thursday,morning,450,5000,16.194444444444443,72.78937007874016,11474.856115107914,494.5579268292683,15.86115992970123
thursday,morning,450,10000,12.74712643678161,25.876543209876544,394.7695961995249,168.31266149870802,12.658662092624358
thursday,morning,450,15000,16.652542372881356,15.932291666666666,81.61879895561357,25.022443890274314,15.816901408450704
thursday,morning,450,20000,15.783236994219653,15.195578231292517,67.27832512315271,23.934939759036144,17.330985915492956
thursday,morning,450,25000,15.334285714285715,16.840989399293285,65.56818181818181,20.43961352657005,14.235401459854014
thursday,morning,450,30000,18.757142857142856,14.488372093023257,63.39673913043478,20.699751861042184,16.837545126353792
thursday,morning,450,35000,14.114942528735632,17.932021466905187,69.53664921465969,20.31042654028436,14.679715302491104
thursday,morning,450,40000,15.416666666666666,16.42237061769616,68.82786885245902,27.77149877149877,16.376363636363635
thursday,morning,450,45000,14.941520467836257,13.2279792746114,63.899532710280376,20.40394088669951,15.091695501730104
thursday,morning,450,50000,17.374269005847953,22.63016157989228,74.68028846153847,35.622549019607845,21.193321616871703
thursday,morning,500,5000,12.331460674157304,101.24444444444444,14414.777070063694,464.1536231884058,13.249554367201426
thursday,morning,500,10000,15.428571428571429,29.215167548500883,221.61141304347825,80.24438902743142,17.381461675579324
thursday,morning,500,15000,16.268571428571427,14.46397188049209,71.8716577540107,28.27860696517413,15.8491921005386
thursday,morning,500,20000,15.988439306358382,15.502521008403361,67.89920424403184,23.492346938775512,16.120938628158846
thursday,morning,500,25000,11.551136363636363,15.294642857142858,63.74715909090909,23.17079207920792,12.669691470054447
thursday,morning,500,30000,14.994285714285715,13.838709677419354,77.025,21.9025,15.092057761732852
thursday,morning,500,35000,12.919540229885058,22.282006920415224,114.61979166666667,22.480295566502463,14.075
thursday,morning,500,40000,12.43313953488372,16.780276816608996,62.63368983957219,26.082926829268292,12.484517304189435
thursday,morning,500,45000,17.97714285714286,15.461016949152542,68.33510638297872,28.92059553349876,16.859712230215827
thursday,morning,500,50000,14.563218390804598,14.364421416234888,67.32707774798928,22.86682808716707,14.927667269439421
